episode_reward,episode_success,episode_length,episode_terminated,num_trajectories,scenario_total_flow_vph,scenario_cav_penetration,scenario_cav_flow_vph,scenario_hdv_flow_vph,avg_speed,avg_jerk,total_fuel_mL,tet_seconds,tet_rate,trip50_avg_time_s,trip50_avg_stop_time_s,trip50_avg_speed_mps,trip50_num_completed,trip50_hdv_avg_time_s,trip50_hdv_avg_stop_time_s,trip50_hdv_avg_speed_mps,trip50_hdv_num_completed,trip50_mix_avg_time_s,trip50_mix_avg_stop_time_s,trip50_mix_avg_speed_mps,trip50_mix_num_completed,r_speed_mean,r_accel_mean,r_jerk_mean,r_safety_mean,r_lc_mean,r_idle_mean,r_energy_mean,r_terminal_mean,num_terminals,step,episode,elapsed_time,steps_per_second,ppo_loss,ppo_policy_loss,ppo_value_loss,ppo_entropy,ppo_num_samples,ppo_num_trajectories,ppo_loss_mean,ppo_loss_std,ppo_loss_slope,ppo_policy_loss_mean,ppo_policy_loss_std,ppo_policy_loss_slope,ppo_value_loss_mean,ppo_value_loss_std,ppo_value_loss_slope,ppo_entropy_mean,ppo_entropy_std,ppo_entropy_slope,ppo_num_samples_mean,ppo_num_samples_std,ppo_num_samples_slope,ppo_num_trajectories_mean,ppo_num_trajectories_std,ppo_num_trajectories_slope
41.25248738238588,1.0,1500.0,0.0,64.0,1852.0,0.516399959785628,956.0,896.0,10.067998903351066,1.5389972398721887,11268.9786814415,308.20000000000005,0.07364396654719235,33.75,8.848387096774193,11.401281763698424,124.0,34.626666666666665,9.269999999999998,10.990608465624145,60.0,33.75,8.848387096774193,11.401281763698424,124.0,0.4491579688993127,-0.01661015198242451,-0.00265703002340566,-0.0069697404699095205,-0.020326425426822028,-0.145012348330291,-0.0396021319562288,9.532971161635588,64.0,97500.0,64.0,1341.9496791362762,72.65548143560366,0.6123090386390686,0.45064178109169006,0.3234780728816986,0.7176123857498169,2587.0,17.0,0.20548652485013008,0.26234400631968946,0.22761858552694322,0.050268537786905654,0.2566892251168716,0.21309321502340023,0.3105616569519043,0.08811720055346008,0.029050797224044807,0.6283897906541824,0.08563082141425249,0.00021439194679258308,2439.75,242.7646751485891,187.4999999999999,16.5,0.5,0.40000000000000224
39.86182980334505,1.0,1500.0,0.0,94.0,2083.0,0.6735363180118941,1402.0,681.0,10.002807276533316,1.6387600524945778,12902.996708721039,351.0,0.07380151387720774,33.971428571428575,8.907142857142853,11.30861104999732,140.0,34.57826086956522,9.217391304347824,11.104172716468922,46.0,33.971428571428575,8.907142857142853,11.30861104999732,140.0,0.43782931526485347,-0.016816756789248308,-0.002899095805986615,-0.006629964472062028,-0.016992857142856484,-0.14682142857142857,-0.03970971488096236,8.889138660161866,94.0,99000.0,65.0,1359.5665261745453,72.81732676852481,0.06887830793857574,0.009188731200993061,0.11944152414798737,0.3118889629840851,2542.0,16.0,0.032309399296840034,0.07448485263302596,0.014813498726912901,-0.12280872386569779,0.07527927618729784,0.02677961398980445,0.31033282975355786,0.1809002141723991,-0.02394698687962121,0.4828808307647705,0.22584637123942328,-0.07378221069063456,2398.8333333333335,329.58429203400385,100.7142857142857,16.0,0.0,0.0
37.49159540300784,1.0,1500.0,0.0,23.0,2035.0,0.16424447198006814,334.0,1701.0,9.976367623734097,1.9775471935110964,12962.283068560339,306.2,0.06563210014146698,34.05401459854016,8.667153284671533,11.248727484811205,137.0,34.09122807017545,8.543859649122808,11.228830754000125,114.0,34.05401459854016,8.667153284671533,11.248727484811205,137.0,0.43423331014598177,-0.016442964294870167,-0.0024754032438785937,-0.006401458470198941,-0.025217391304347633,-0.15463768115942028,-0.0373809221323125,8.739972349094534,23.0,100500.0,66.0,1369.353529214859,73.39229633243309,0.10670799762010574,-0.011612649075686932,0.23680751025676727,0.8311089873313904,2353.0,16.0,0.10670799762010574,0.0,0.0,-0.011612649075686932,0.0,0.0,0.23680751025676727,0.0,0.0,0.8311089873313904,0.0,0.0,2353.0,0.0,0.0,16.0,0.0,0.0
38.24431093346398,1.0,1500.0,0.0,106.0,1946.0,0.8134936470977772,1583.0,363.0,10.059614295476065,1.1389342179016255,11249.321667865956,313.20000000000005,0.07079566003616637,33.770992366412216,8.920610687022902,11.475391567666609,131.0,31.816,6.88,11.953527906160243,25.0,33.770992366412216,8.920610687022902,11.475391567666609,131.0,0.42899640664013694,-0.016556786923734274,-0.0029423788711615932,-0.005994513878110529,-0.016135656502799654,-0.15479153702551338,-0.03877991070160598,8.86416227198727,106.0,102000.0,67.0,1388.1716158390045,73.47794670066905,-0.1257932186126709,-0.2035956233739853,0.15568767488002777,0.4143706262111664,2588.0,16.0,0.20297847049576895,0.22650529031235575,-0.025405548512935645,-0.03337701606298132,0.1221986620589383,-0.025041277079643414,0.47282550803252626,0.30901341683593214,-0.0007407617356095924,0.5726820273058755,0.22701636407966969,-0.06111524041209904,2452.4285714285716,235.27118525702397,68.74999999999997,16.142857142857142,0.34992710611188255,0.035714285714284734
39.92454641312361,1.0,1500.0,0.0,64.0,1816.0,0.524166832237501,951.0,865.0,10.121084246437707,1.284405293010557,10717.50552528449,300.40000000000003,0.07332552235891428,33.58032786885246,8.859016393442621,11.535535500329042,122.0,33.665517241379305,8.682758620689654,11.4929070725676,58.0,33.58032786885246,8.859016393442621,11.535535500329042,122.0,0.43958674873535125,-0.016916458790632683,-0.0025507532958073285,-0.007737757722093033,-0.013790925360563937,-0.1519107274449942,-0.03956842689557245,9.184639456181737,64.0,103500.0,68.0,1401.4800930023193,73.85049599832504,0.025643236935138702,-0.0642099604010582,0.17977845668792725,0.36028945446014404,2516.0,17.0,0.0597847451766332,0.04628166953823943,-0.0014257803559303446,-0.05830030577878157,0.02769863147327692,0.012335497885942471,0.23626939952373505,0.04670451737510699,-0.027548052370548293,0.4964937965075175,0.10482600349092686,-0.12749600410461426,2381.3333333333335,117.83132954449007,143.4999999999999,16.333333333333332,0.4714045207910317,0.5000000000000008
41.31162968848614,1.0,1500.0,0.0,94.0,1994.0,0.701425265820804,1398.0,596.0,10.170720183712458,1.3471971433173664,11939.818321884648,325.8,0.07279145627597301,33.40149253731344,8.585074626865673,11.503790656798415,134.0,34.05999999999999,8.865,11.229256402372986,40.0,33.40149253731344,8.585074626865673,11.503790656798415,134.0,0.44523028143900567,-0.017157575698743602,-0.0028162203953225667,-0.006578207347880275,-0.014620349553991793,-0.1442816737979549,-0.040636455806272405,9.16568620564895,94.0,105000.0,69.0,1418.5594255924225,74.01875318416754,0.1900988072156906,0.10002689063549042,0.1803162842988968,0.8622639179229736,2226.0,16.0,0.11034890885154407,0.037183269165968195,0.01726340161902563,-0.03217697081466516,0.07049960283991558,0.0218673760337489,0.28517507513364154,0.0883907520228331,-0.009196759973253515,0.6165878375371298,0.15487132587901395,0.05594523634229385,2405.3333333333335,324.28159916275786,-32.628571428571405,16.5,0.5,-0.14285714285714313
39.757771117229986,1.0,1500.0,0.0,73.0,2086.0,0.5247849520817832,1094.0,992.0,9.854769163231362,1.5348210023153845,12695.8392288322,324.0,0.06711131364182443,34.484285714285726,9.212857142857139,11.142251253269317,140.0,34.86268656716416,9.337313432835819,11.008462641546153,67.0,34.484285714285726,9.212857142857139,11.142251253269317,140.0,0.42929308750563155,-0.016401514262364567,-0.0027829862439864394,-0.0055311260533677875,-0.01025223759153764,-0.1501220504475183,-0.03855620742193186,8.598029767265485,73.0,106500.0,70.0,1434.3988099098206,74.24713354767462,0.15966461598873138,-0.13200142979621887,0.5834552049636841,0.6155474185943604,2508.0,16.0,0.12858651727437972,0.07058091895117993,0.035482051968574506,-0.04298588242381811,0.06570346016665753,-0.037687404640018934,0.34327478110790255,0.26022143687827043,0.14633150249719615,0.6498807489871978,0.14222949101927912,-0.037064957618713465,2508.6,109.70250680818557,8.29999999999983,16.4,0.7999999999999999,-2.594535229648264e-15
52.478193283081055,1.0,1500.0,0.0,8.0,2086.0,0.05600761041056838,116.0,1970.0,10.23733036602579,2.2514770631724503,13510.009552141248,285.2,0.061346526134652614,33.20714285714285,8.178571428571427,11.520776865091218,140.0,33.47575757575757,8.356060606060604,11.425653293384935,132.0,33.20714285714285,8.178571428571427,11.520776865091218,140.0,0.5284655118606512,-0.019290772368853203,-0.004012604326708143,-0.004648966988594674,-0.022686567164179158,-0.1044776119402985,-0.048382772799450566,11.654313227469673,8.0,108000.0,71.0,1441.6978237628937,74.91167581713853,0.15966461598873138,-0.13200142979621887,0.5834552049636841,0.6155474185943604,2508.0,16.0,0.12858651727437972,0.07058091895117993,0.035482051968574506,-0.04298588242381811,0.06570346016665753,-0.037687404640018934,0.34327478110790255,0.26022143687827043,0.14633150249719615,0.6498807489871978,0.14222949101927912,-0.037064957618713465,2508.6,109.70250680818557,8.29999999999983,16.4,0.7999999999999999,-2.594535229648264e-15
38.38615497675809,1.0,1500.0,0.0,44.0,2046.0,0.3230307840752872,660.0,1386.0,9.94954420498999,1.6797912046253018,12626.400966628178,307.40000000000003,0.0656949905966832,34.15474452554744,8.93576642335766,11.234462791332389,137.0,34.064516129032256,8.795698924731182,11.244538685322942,93.0,34.15474452554744,8.93576642335766,11.234462791332389,137.0,0.4264133527179687,-0.016938906883136585,-0.0028761200924214475,-0.006096463314831857,-0.014364476233050037,-0.151318730442557,-0.03928706943141708,8.563143589259797,44.0,109500.0,72.0,1453.936280965805,75.31279151192412,0.08640336990356445,-0.02797631360590458,0.22891709208488464,0.7886264324188232,2249.0,16.0,0.10841727256774902,0.02480918441254929,-0.00468054413795474,-0.029089943195382755,0.054105406136118896,0.0339643722400069,0.27519846459229785,0.07692291789023575,-0.07734091579914101,0.9201479554176331,0.27237415406012633,-0.255411744117737,2338.6666666666665,333.0969161603805,132.99999999999983,16.333333333333332,0.4714045207910317,-7.944109290391273e-16
41.005442561553075,1.0,1500.0,0.0,65.0,1859.0,0.5186488551637277,964.0,895.0,10.236016406299775,1.3926479220777181,11187.662533350609,296.0,0.07130468298323377,33.209599999999995,8.505600000000001,11.647392903375557,125.0,33.00666666666667,8.100000000000003,11.62597445590757,60.0,33.209599999999995,8.505600000000001,11.647392903375557,125.0,0.4422286629635913,-0.017193471012919563,-0.0030602068832544676,-0.006251526030667084,-0.011033548655969812,-0.15034382162950616,-0.04018009625311873,9.381362328729566,65.0,111000.0,73.0,1467.8283677101135,75.6219204110121,0.2316066026687622,0.1822568029165268,0.09892010688781738,1.1024690866470337,2309.0,16.0,0.1330743171274662,0.07233870096088012,0.043799857795238484,0.007609072024933994,0.11425214943822078,0.07061783107928932,0.2510802671313286,0.09087805425699393,-0.053600874543189986,0.7488624304533005,0.21289480577661227,0.17533662915229797,2484.0,145.0155164111758,-42.5999999999999,16.5,0.5,-0.19999999999999826
41.3087681388855,1.0,1500.0,0.0,25.0,1999.0,0.18781614214695735,375.0,1624.0,10.159572084622342,1.8497979786203795,12576.469439390057,299.2,0.06675889151680128,33.44626865671642,8.455223880597014,11.457505880816868,134.0,33.66788990825689,8.579816513761468,11.37847472518017,109.0,33.44626865671642,8.455223880597014,11.457505880816868,134.0,0.4572061460928914,-0.019474877435598167,-0.005794884459522048,-0.006308692368902297,-0.019380061435353348,-0.13808991901703435,-0.045720639865275005,9.446882171276162,25.0,112500.0,74.0,1477.5411303043365,76.14001241158533,0.11083872616291046,-0.02519824728369713,0.27235856652259827,1.4231089353561401,2466.0,16.0,0.11083872616291046,0.0,0.0,-0.02519824728369713,0.0,0.0,0.27235856652259827,0.0,0.0,1.4231089353561401,0.0,0.0,2466.0,0.0,0.0,16.0,0.0,0.0
41.23312691911574,1.0,1500.0,0.0,124.0,1970.0,0.9369709755583328,1845.0,125.0,10.173312585562599,0.9850681374944846,11153.95142104816,290.8,0.06547190201729107,33.39548872180449,8.551879699248115,11.584267755128687,133.0,34.199999999999996,8.999999999999996,11.076422891097941,9.0,33.39548872180449,8.551879699248115,11.584267755128687,133.0,0.44251003194981947,-0.016522386710191846,-0.002713269113753068,-0.005689571437976036,-0.01695647419072627,-0.1444116360454943,-0.03932802600439618,9.245545772767137,124.0,114000.0,75.0,1497.9221992492676,76.1054212676298,0.12816718220710754,0.010063985362648964,0.2363997995853424,0.9670534729957581,2441.0,17.0,0.2867566980421543,0.2972289867538543,-0.016313469480900542,0.05112287183874287,0.16212004275453784,-0.008775369333480268,0.4714812207967043,0.356595452792649,-0.015084067093474563,1.0677381083369255,0.18799693038558843,-0.0393059956175941,2374.125,465.7586385403925,55.48809523809516,16.375,0.4841229182759271,-0.011904761904762553
41.7263093946585,1.0,1500.0,0.0,67.0,1817.0,0.5460547602202837,992.0,825.0,10.312045123737704,1.3269910918343022,10742.694567518076,278.8,0.06936703821656051,32.944262295081955,8.381967213114754,11.746674441657293,122.0,33.00727272727272,8.261818181818182,11.711286877489488,55.0,32.944262295081955,8.381967213114754,11.746674441657293,122.0,0.4494353255310158,-0.017350652469842923,-0.0034801524640822473,-0.00684885562299178,-0.01313763727804547,-0.1457969824489377,-0.040905697877561736,9.455842987137352,67.0,115500.0,76.0,1511.7415642738342,76.40194774659152,0.019019849598407745,-0.10931152105331421,0.25700482726097107,1.7104464769363403,2342.0,16.0,0.19705802761018276,0.13421325761547823,-0.08266031965613364,0.03262992203235626,0.09764945695261196,-0.05815740823745726,0.329165481030941,0.08250820910946907,-0.048979517817497244,1.5463848114013672,0.15410065402654496,0.1315107822418212,2326.0,103.65085624344837,64.80000000000004,16.0,0.0,-1.89900533991096e-15
41.862004877652154,1.0,1500.0,0.0,118.0,2020.0,0.8736217734105521,1764.0,256.0,10.258634223733578,1.287735411135287,11884.196624309283,311.6,0.06916452099795792,33.12647058823529,8.352941176470585,11.632116523750161,136.0,34.355555555555554,9.166666666666664,11.1867109328388,18.0,33.12647058823529,8.352941176470585,11.632116523750161,136.0,0.4492382387241635,-0.016760358056525447,-0.002950045578009355,-0.00617654597560937,-0.01863932898415682,-0.14104729729729729,-0.040124404017142574,9.338791514688323,118.0,117000.0,77.0,1530.9208579063416,76.42459072639913,0.10541772842407227,-0.03946598991751671,0.2901398241519928,1.8619790077209473,1965.0,16.0,0.09093756654432841,0.04418551619210982,0.010673271758215764,-0.0664983264037541,0.08203118228923263,0.020537506788969047,0.3151569664478302,0.13351737257398721,-0.019711378429617215,1.4259047848837716,0.25999138577070474,0.08546421357563566,2349.0,186.94919095839919,-43.96428571428579,16.285714285714285,0.699854212223765,-0.1428571428571423
38.70395074571882,1.0,1500.0,0.0,14.0,1832.0,0.11446034612586299,209.0,1623.0,10.26602279173236,1.9293343910503933,11749.04485825924,272.6,0.0669614345369688,33.09756097560977,8.484552845528455,11.68941120112706,123.0,33.102752293578,8.381651376146788,11.659889734922253,109.0,33.09756097560977,8.484552845528455,11.68941120112706,123.0,0.44660783316710156,-0.018152138630912765,-0.004115817047331701,-0.0031870948696300946,-0.021690278456277655,-0.15876893014167073,-0.0433196130295455,9.845057550793921,14.0,118500.0,78.0,1539.3791751861572,76.97908475711957,0.08222592622041702,-0.016674427315592766,0.19815388321876526,1.7658568620681763,2700.0,16.0,0.08222592622041702,0.0,0.0,-0.016674427315592766,0.0,0.0,0.19815388321876526,0.0,0.0,1.7658568620681763,0.0,0.0,2700.0,0.0,0.0,16.0,0.0,0.0
37.145786905288695,1.0,1500.0,0.0,10.0,2073.0,0.06657691714376392,138.0,1935.0,10.135503234317001,2.2999872273632236,13510.929327310057,312.8,0.06662123019253706,33.53714285714284,8.348571428571427,11.40781413221752,140.0,33.51230769230769,8.276923076923078,11.408368810051797,130.0,33.53714285714284,8.348571428571427,11.40781413221752,140.0,0.4345348213583923,-0.018098161372490956,-0.0031957122332857122,-0.0043617097615010385,-0.024800000000000173,-0.15466666666666667,-0.041325987987071176,8.932800550948382,10.0,120000.0,79.0,1547.9905667304993,77.51985223879704,0.23431921005249023,0.03392210602760315,0.401107519865036,1.566559076309204,2455.0,16.0,0.23431921005249023,0.0,0.0,0.03392210602760315,0.0,0.0,0.401107519865036,0.0,0.0,1.566559076309204,0.0,0.0,2455.0,0.0,0.0,16.0,0.0,0.0
40.40736656387647,1.0,1500.0,0.0,30.0,1817.0,0.24046549066807665,436.0,1381.0,10.406836945282775,1.5135098534659486,10934.284598409915,271.0,0.06750024907840989,32.64065040650406,8.053658536585367,11.834242384195116,123.0,32.406451612903226,7.731182795698926,11.926700217420764,93.0,32.64065040650406,8.053658536585367,11.834242384195116,123.0,0.4428119501588759,-0.01717291859945369,-0.0031974883727295517,-0.006024270581904033,-0.01076679484279584,-0.15358516172811582,-0.03952960418104115,9.086687579848922,30.0,121500.0,80.0,1558.1249253749847,77.9783430848841,0.263982355594635,0.13698641955852509,0.25430887937545776,1.5849592685699463,2350.0,16.0,0.22253236174583435,0.04144999384880066,0.08289998769760126,0.11013680323958397,0.026849616318941116,0.05369923263788221,0.22507454454898834,0.02923433482646942,0.05846866965293883,1.4170607924461365,0.16789847612380981,0.3357969522476192,2297.0,53.0,106.0,16.0,0.0,-1.7763568394002505e-15
41.991976113211024,1.0,1500.0,0.0,110.0,2015.0,0.8193091540338476,1650.0,365.0,10.33623257840691,1.1261819349547353,11579.499650305215,310.40000000000003,0.06993826325988013,32.87555555555556,8.180740740740738,11.686344526592178,135.0,32.19200000000001,7.383999999999998,11.914221540900572,25.0,32.87555555555556,8.180740740740738,11.686344526592178,135.0,0.447601841017274,-0.01698142018310099,-0.0027258361950594535,-0.0058145067193203165,-0.013940601456944871,-0.14292385281115746,-0.040251215999517954,9.145127347205811,110.0,123000.0,81.0,1576.428731918335,78.02445965972909,0.15232469141483307,0.019585708156228065,0.2656777799129486,0.9990339279174805,2247.0,16.0,0.23796811575690904,0.1174859610469431,-0.012651574398790076,0.07021221984177828,0.04667423437109844,-0.011839285758989201,0.3357576864461104,0.21099252058798104,-0.0016511080520493855,1.2294762829939525,0.2531753275969152,-0.13266411679131648,2381.8333333333335,427.3458461506584,72.88571428571423,16.5,0.5,0.028571428571428723
50.621546268463135,1.0,1500.0,0.0,13.0,2024.0,0.09014437370862065,182.0,1842.0,10.27164887245037,1.7654311809391205,12333.029378212892,282.6,0.0627804682987515,33.098529411764694,8.114705882352942,11.584437371034147,136.0,33.48943089430894,8.403252032520328,11.461058765421793,123.0,33.098529411764694,8.114705882352942,11.584437371034147,136.0,0.5136711057869114,-0.016562979083103724,-0.0022794265193426797,-0.004904816533277283,-0.03299522673031057,-0.10441527446300716,-0.043590071963501835,10.794200001929529,13.0,124500.0,82.0,1584.990205526352,78.54938129327769,0.00794045627117157,-0.14071708917617798,0.2974952757358551,0.9009644985198975,2494.0,16.0,0.00794045627117157,0.0,0.0,-0.14071708917617798,0.0,0.0,0.2974952757358551,0.0,0.0,0.9009644985198975,0.0,0.0,2494.0,0.0,0.0,16.0,0.0,0.0
40.166630370720576,1.0,1500.0,0.0,115.0,1997.0,0.8601832964586514,1717.0,280.0,10.13344033356287,1.244840059196737,11592.480964250813,307.8,0.0684913217623498,33.537313432835845,8.602985074626861,11.547813633468396,134.0,33.29473684210527,8.136842105263154,11.543249404641495,19.0,33.537313432835845,8.602985074626861,11.547813633468396,134.0,0.4390335687886803,-0.01727785293435222,-0.0036207526667479126,-0.006310246110001663,-0.016447175885279216,-0.14606379865378988,-0.040378874999726685,9.12617565740168,115.0,126000.0,83.0,1604.2616477012634,78.54080422638329,0.003390401601791382,-0.08927534520626068,0.1854947954416275,0.8165329694747925,2050.0,16.0,0.27208693751267027,0.2555267973568705,-0.0018587059208324895,0.010858775515641485,0.17727844498197617,0.03680359911439675,0.5226452904088157,0.3128916873592449,-0.07732265176517623,0.9448865141187396,0.20395946090173928,0.009804989610399514,2335.8571428571427,302.7740452036462,21.67857142857142,16.285714285714285,0.45175395145262565,-0.10714285714285644
39.478910468518734,1.0,1500.0,0.0,64.0,2014.0,0.47459209594810764,955.0,1059.0,10.156150639561595,1.3622431311911878,11953.632892972493,297.6,0.06586693816121464,33.46814814814815,8.559999999999995,11.480638209426743,135.0,33.138028169014085,8.174647887323939,11.575187468487789,71.0,33.46814814814815,8.559999999999995,11.480638209426743,135.0,0.4339598042097464,-0.016944946015011644,-0.0027817356511332493,-0.005846107910969127,-0.014768942547876376,-0.1496669442131557,-0.03935625528880444,8.764104320642884,64.0,127500.0,84.0,1618.6595277786255,78.76888117106084,-0.1862907111644745,-0.30988001823425293,0.2473396509885788,0.8052820563316345,2580.0,17.0,0.06595104746520519,0.16823573717941886,-0.1478974498808384,-0.11056807241402566,0.12148738149343527,-0.09454457880929112,0.35322587564587593,0.13259780808939392,-0.10671750456094746,0.938203752040863,0.08903980829564384,-0.05879336595535263,2562.0,98.3183604419846,-46.599999999999746,16.5,0.5,0.20000000000000065
38.11373947406637,1.0,1500.0,0.0,29.0,2088.0,0.20781881917871287,433.0,1655.0,9.807847126831005,1.6672953049214043,12781.831933619738,340.6,0.07020364415862808,34.65428571428572,9.281428571428576,11.115120754234153,140.0,34.66126126126126,9.227027027027024,11.090029071867136,111.0,34.65428571428572,9.281428571428576,11.115120754234153,140.0,0.4229603295240366,-0.016430578362403688,-0.0022510078250797807,-0.006441993839380055,-0.013814016172506874,-0.1545372866127583,-0.03761439887076575,8.658225375821571,29.0,129000.0,85.0,1629.6299476623535,79.15907546068722,0.19759507477283478,-0.0006946885259822011,0.3967237174510956,0.7210237383842468,2553.0,16.0,0.0972256176173687,0.10036945715546608,0.2007389143109321,-0.043330760730896145,0.042636072204913944,0.08527214440982789,0.281268373131752,0.11545534431934357,0.23091068863868705,0.778117299079895,0.05709356069564819,-0.1141871213912965,2497.0,56.0,112.0,16.0,0.0,-1.7763568394002505e-15
40.232943749129774,1.0,1500.0,0.0,100.0,1985.0,0.7551853788823129,1499.0,486.0,10.130461019131564,1.2028258204925675,11784.323715104696,311.8,0.06988837584614695,33.54436090225565,8.827067669172932,11.492728093480135,133.0,34.375757575757575,9.012121212121215,11.14255459557635,33.0,33.54436090225565,8.827067669172932,11.492728093480135,133.0,0.4430062221655173,-0.017021444055567114,-0.0027007543558697955,-0.006249449283493448,-0.017012757871877716,-0.14871742671009772,-0.04027562577648071,9.135745208673676,100.0,130500.0,86.0,1647.3253366947174,79.21932425433477,0.271666556596756,0.04083368927240372,0.4617789387702942,0.5659134984016418,2068.0,16.0,0.25727321580052376,0.1411354156426234,-0.039390011557510915,0.0752322714154919,0.14259496127627366,-0.046938383419598835,0.3642091527581215,0.11166132485619099,0.015090814232826195,0.6363125344117483,0.08852073588009143,-0.029665860107966856,2314.3333333333335,322.2921380087051,-19.199999999999992,16.0,0.0,0.0
39.913392424583435,1.0,1500.0,0.0,89.0,1950.0,0.6828687991353298,1331.0,619.0,10.164768491793113,1.5071613772446084,11989.007259010614,300.6,0.06858316221765914,33.45801526717558,8.613740458015268,11.521495263645367,131.0,33.41428571428571,8.376190476190478,11.505319108017384,42.0,33.45801526717558,8.613740458015268,11.521495263645367,131.0,0.44019944117515447,-0.01686671464869179,-0.0026934192020775438,-0.005942630054971216,-0.019672628069111135,-0.14712791755077295,-0.039837764828205245,9.064648823132194,89.0,132000.0,87.0,1664.2229840755463,79.3162943085564,0.1315441131591797,-0.009018258191645145,0.28113025426864624,0.02748016081750393,2485.0,17.0,0.17059353863199553,0.1666551933278424,0.04771014771291188,-0.06916333253805836,0.04637393130493406,0.020104115855480942,0.4795495594541232,0.33095507508517324,0.055193743109703056,0.1791146257892251,0.23030108169064395,-0.0915985269738095,2458.5,159.51567321112995,41.228571428571335,16.333333333333332,0.4714045207910317,0.11428571428571536
40.79293041544802,1.0,1500.0,0.0,102.0,2058.0,0.742944955692187,1528.0,530.0,9.984788597551553,1.3138806440377406,12002.487908496,313.8,0.06681429118937103,34.03333333333333,8.917391304347825,11.339360929013814,138.0,35.866666666666674,10.350000000000001,10.725481659195777,36.0,34.03333333333333,8.917391304347825,11.339360929013814,138.0,0.4415586705103343,-0.016155088480728517,-0.0025434889600702564,-0.005684014804788064,-0.02164080116726394,-0.14226024671707124,-0.03885422766887042,9.096490556718862,102.0,133500.0,88.0,1682.2681498527527,79.3571464880228,0.3775501847267151,0.04539543762803078,0.6644212603569031,0.5588406324386597,1954.0,16.0,0.29002171630660695,0.16142700327466097,-0.029182197153568297,0.10217242563764255,0.15663649705366572,-0.050718606582709706,0.3757325087984403,0.16993180125679133,0.043094322085380506,0.16964976008360586,0.20305634467916445,0.10750348219381908,2332.3333333333335,362.7711246624914,19.485714285714167,16.166666666666668,0.3726779962499649,0.08571428571428473
39.00117101629129,1.0,1500.0,0.0,89.0,1997.0,0.6637073967807915,1325.0,672.0,10.041829335576443,1.4101474032244063,12033.82944447459,326.8,0.0720395026893572,33.85373134328356,8.91044776119403,11.420562206293273,134.0,34.46222222222222,9.022222222222222,11.158896454760136,45.0,33.85373134328356,8.91044776119403,11.420562206293273,134.0,0.43956819486728305,-0.01686289264001127,-0.002727591115961478,-0.006314161820873845,-0.023794382617912255,-0.1491407373760315,-0.03965063062874605,9.158062184150165,89.0,135000.0,89.0,1699.081247806549,79.45470540286405,0.15531393885612488,0.055354759097099304,0.2000054121017456,0.4353020489215851,2699.0,16.0,0.10996237993240357,0.07902333469776,0.018912683427333814,-0.02587403329089284,0.08904758679407376,0.020199959212914113,0.27176579236984255,0.08158704513224593,-0.002577751874923744,0.4648312568664551,0.036985449217654606,-0.015997081995010456,2437.8,200.80876474895211,29.799999999999855,16.2,0.39999999999999997,-2.594535229648264e-15
38.70997428085845,1.0,1500.0,0.0,118.0,2021.0,0.8692258759448626,1756.0,265.0,10.039798989162028,1.1889696177419713,11869.87317999233,307.8,0.06687815053015818,33.84117647058824,8.841176470588232,11.426135957324107,136.0,34.74444444444445,9.322222222222221,11.04501808187542,18.0,33.84117647058824,8.841176470588232,11.426135957324107,136.0,0.43683258149559007,-0.016763046122542476,-0.002920303751751912,-0.005975723041322761,-0.025800772376194617,-0.1467798727850977,-0.03973948614909774,9.03700607794383,118.0,136500.0,90.0,1719.343626499176,79.39076162333708,0.41794127225875854,0.35197198390960693,0.13200190663337708,0.3167256712913513,2597.0,16.0,0.19551336765289307,0.24023882488587223,0.08675883603947503,0.04039086261764169,0.22407050432741088,0.07036650859351667,0.3103137882426381,0.2006733199435697,0.032785970096786805,0.34385851031402126,0.21793915364207975,0.006575747964061094,2463.75,353.6218849279552,41.38095238095221,16.375,0.6959705453537527,0.011904761904761653
36.91029813885689,1.0,1500.0,0.0,16.0,1935.0,0.11826667377352695,228.0,1707.0,10.057027927481613,2.5516716615627373,12930.04617737756,299.8,0.06822319315492445,33.80307692307692,8.93230769230769,11.384249746002231,130.0,33.82105263157895,8.849122807017542,11.372200472354711,114.0,33.80307692307692,8.93230769230769,11.384249746002231,130.0,0.43780074894486726,-0.01764905352848691,-0.0028517107583462867,-0.0054967254738286404,-0.02337389844733551,-0.15988250104909776,-0.041028688230107635,8.981810580315765,16.0,138000.0,91.0,1728.272633075714,79.8485131101155,0.07554715871810913,-0.052094005048274994,0.2553732097148895,0.45436400175094604,2373.0,16.0,0.07554715871810913,0.0,0.0,-0.052094005048274994,0.0,0.0,0.2553732097148895,0.0,0.0,0.45436400175094604,0.0,0.0,2373.0,0.0,0.0,16.0,0.0,0.0
